6.71708,-0.423605,-3.42773,6.71717,-0.42251,-3.42657,56.2565,e-
-10.6586,-0.450139,6.45332,-14.8214,0.289141,4.52918,321.365,gamma
-10.6549,-0.453612,6.45203,-10.6586,-0.450139,6.45332,76.9579,e-
-10.6551,-0.451906,6.45276,-10.6586,-0.450139,6.45332,59.6151,e-
-6.89717,-0.276804,10.256,-8.93247,-6.41525,1.71177,56.9621,gamma
-6.89704,-0.276561,10.2561,-6.89717,-0.276804,10.256,53.5537,e-
-7.87433,-0.317892,-3.14582,-7.11969,-6.41002,4.03536,272.81,gamma
-7.8761,-0.318417,-3.14836,-7.87433,-0.317892,-3.14582,53.211,e-
7.46594,-0.502773,-10.5808,6.88681,-1.50305,-14.7463,107.101,gamma
-10.4398,-0.402982,8.92984,-13.678,-6.41505,8.27462,193.846,gamma
-10.5625,-0.516604,8.91014,-13.678,-6.41505,8.27462,151.294,gamma
-10.5632,-0.51598,8.91086,-10.5625,-0.516604,8.91014,80.7826,e-
-5.23407,-0.310551,11.0977,1.66664,-5.21132,20.3987,196.659,gamma
-6.21131,-0.216676,3.07718,-14.846,0.517793,3.82802,54.5882,gamma
-6.8833,-0.444957,3.61975,-14.846,0.517793,3.82802,149.282,gamma
-3.59023,-0.599366,4.286,-5.60093,-6.41181,5.9747,104.79,gamma
-6.1574,-0.511184,-5.62646,-4.03548,-6.4222,-1.85642,279.719,gamma
-6.16034,-0.509176,-5.62816,-6.1574,-0.511184,-5.62646,66.6485,e-
9.36403,-0.238441,-7.63024,4.64533,-6.38961,-3.59045,118.736,gamma
10.7502,-0.420331,-7.58577,4.64533,-6.38961,-3.59045,148.483,gamma
4.1774,-0.441801,-9.23437,5.69202,0.659082,-14.8103,301.14,gamma
4.17678,-0.439115,-9.23397,4.1774,-0.441801,-9.23437,144.337,e-
8.49811,-0.213596,-10.6878,10.6269,0.153491,-14.811,161.424,gamma
-3.28191,-0.597334,-10.7933,-2.45991,0.579026,-14.7996,236.745,gamma
-3.21718,-0.528684,-4.92429,-2.20066,-6.37264,-1.26475,180.999,gamma
-4.12159,-0.398172,-7.919,-2.74308,-6.40713,-14.4944,353.479,gamma
-4.12036,-0.394522,-7.91917,-4.12159,-0.398172,-7.919,52.2471,e-
-4.11845,-0.394437,-7.92022,-4.12159,-0.398172,-7.919,50.4816,e-
-10.8808,-0.419526,-4.94139,-14.8415,-2.05388,-8.53702,84.2892,gamma
7.41338,-0.436477,-5.12404,14.8172,-2.45554,-4.49217,98.7663,gamma
7.41353,-0.43569,-5.12409,7.41338,-0.436477,-5.12404,68.1872,e-
6.72219,-0.616326,-8.72712,-7.36096,-6.41472,-11.58,133.139,gamma
-3.94172,-0.433072,-9.11445,-4.33716,3.63426,-14.8161,107.525,gamma
9.57491,-0.439682,-3.65828,10.1924,-6.40503,-8.60974,391.151,gamma
9.57619,-0.436078,-3.65471,9.57491,-0.439682,-3.65828,56.1085,e-
9.57651,-0.43653,-3.65435,9.57491,-0.439682,-3.65828,117.793,e-
-10.1016,-0.448234,9.16901,-14.8386,0.795582,7.01679,242.656,gamma
7.17565,-0.510274,-5.47709,7.52729,-6.36239,-5.1089,133.677,gamma
7.51675,-0.24839,-5.36394,7.52729,-6.36239,-5.1089,138.188,gamma
7.51757,-0.248046,-5.36404,7.51675,-0.24839,-5.36394,61.9198,e-
10.3726,-0.256417,-10.9765,13.0121,-2.46455,-14.7956,138.037,gamma
-7.39897,-0.541814,-7.9049,-14.8484,4.50366,-5.92396,224.912,gamma
-7.39812,-0.542472,-7.90253,-7.39897,-0.541814,-7.9049,74.1789,e-
-7.39812,-0.542248,-7.90226,-7.39897,-0.541814,-7.9049,50.5989,e-
-10.7298,-0.317699,-5.87969,-10.7123,-3.43682,-14.8089,143.208,gamma
-10.7296,-0.318558,-5.87843,-10.7298,-0.317699,-5.87969,76.9565,e-
-10.0385,-0.572539,-6.17693,-12.2503,-6.38057,-0.331631,193.204,gamma
-10.0389,-0.572049,-6.17694,-10.0385,-0.572539,-6.17693,50.8089,e-
11.0089,-0.399478,-6.59559,14.847,2.07249,1.06587,120.538,gamma
-10.0891,-0.68424,6.33897,-14.8379,-0.105985,9.7125,310.064,gamma
-10.0882,-0.682254,6.33526,-10.0891,-0.68424,6.33897,60.8617,e-
-9.15306,-0.340986,5.7719,-14.8466,1.37613,3.88769,263.328,gamma
-9.15263,-0.343626,5.77142,-9.15306,-0.340986,5.7719,55.2617,e-
-9.15402,-0.343139,5.77243,-9.15306,-0.340986,5.7719,56.5868,e-
-9.15407,-0.343,5.77266,-9.15306,-0.340986,5.7719,66.9383,e-
7.25388,-0.25766,-4.4312,14.8345,3.06933,1.10606,53.2639,gamma
-5.46249,-0.325056,-10.1604,-2.47224,-6.41603,-11.1355,159.999,gamma
-5.48477,-0.43629,-10.1233,-2.47224,-6.41603,-11.1355,152.393,gamma
-7.16546,-0.280684,-9.92153,-14.8378,4.4413,3.92335,121.692,gamma
-7.16546,-0.281085,-9.92123,-7.16546,-0.280684,-9.92153,56.8113,e-
8.90134,-0.529388,-5.66549,8.13423,-6.40476,-5.5436,277.156,gamma
8.90383,-0.52561,-5.66636,8.90134,-0.529388,-5.66549,80.961,e-
8.90475,-0.525397,-5.66665,8.90134,-0.529388,-5.66549,52.4939,e-
-6.07594,-0.582105,5.46135,-8.23972,-6.41842,2.0672,111.411,gamma
-3.39217,-0.352067,3.95717,-2.51082,-6.40265,4.28899,460.513,gamma
-3.39331,-0.346071,3.95358,-3.39217,-0.352067,3.95717,64.7699,e-
-3.39049,-0.345459,3.95556,-3.39217,-0.352067,3.95717,58.3434,e-
-3.39155,-0.342895,3.95814,-3.39217,-0.352067,3.95717,53.427,e-
4.74506,-0.217243,-4.31639,14.8423,5.95763,-5.20595,70.2514,gamma
2.96064,-0.424984,-10.8728,3.39192,-1.1891,-14.8156,282.228,gamma
2.95957,-0.423214,-10.8695,2.96064,-0.424984,-10.8728,126.492,e-
-3.86279,-0.479662,4.63114,-14.8446,1.40964,2.59026,189.864,gamma
-3.95934,-0.468814,8.94796,-14.8446,1.40964,2.59026,295.202,gamma
-3.95831,-0.470382,8.95181,-3.95934,-0.468814,8.94796,55.0185,e-
-3.95915,-0.470212,8.95586,-3.95934,-0.468814,8.94796,129.321,e-
-7.49654,-0.411584,5.92301,0.115704,-5.4671,18.8522,118.826,gamma
-5.37679,-0.413889,9.22181,-4.27616,-6.41931,7.54337,301.265,gamma
-5.37598,-0.412218,9.22153,-5.37679,-0.413889,9.22181,86.1814,e-
-4.68823,-0.215199,4.73901,14.4991,-6.26818,13.3626,74.7954,gamma
6.82698,-0.543738,-5.92288,-1.55397,-6.42059,-5.90685,156.835,gamma
3.82995,-0.211788,-6.26804,14.8426,3.04495,-12.1464,171.286,gamma
3.8285,-0.211561,-6.26578,3.82995,-0.211788,-6.26804,60.7126,e-
6.67384,-0.573949,-10.6457,6.77217,-2.12198,-14.7842,176.673,gamma
-5.88522,-0.223134,7.67369,-7.75552,-6.42111,10.8718,151.154,gamma
-5.88471,-0.223157,7.67286,-5.88522,-0.223134,7.67369,62.4429,e-
-7.25314,-0.327111,-8.38443,-13.1624,-6.41859,-6.59569,157.423,gamma
-7.24892,-0.320059,-9.22091,-14.8396,7.86824,-10.9601,117.819,gamma
-8.35247,-0.692692,-8.43183,-14.8485,7.5016,-10.3607,272.184,gamma
-8.35032,-0.691666,-8.43017,-8.35247,-0.692692,-8.43183,82.0892,e-
8.5834,-0.612655,-5.16314,-0.313073,-6.37178,-8.95527,52.634,gamma
8.58307,-0.612426,-5.163,-0.313073,-6.37178,-8.95527,111.305,gamma
-5.06663,-0.419276,-10.7433,-3.7212,-3.47061,-14.8109,201.173,gamma
-3.92352,-0.681063,-8.3915,-3.3096,-1.26048,-14.8046,323.879,gamma
-3.92214,-0.683475,-8.38829,-3.92352,-0.681063,-8.3915,51.7844,e-
-9.05452,-0.269628,-5.48522,-14.8492,4.2058,-5.29673,54.5567,gamma
4.18148,-0.330944,-10.8017,1.87083,-3.69167,-14.7941,257.195,gamma
4.18341,-0.331096,-10.7993,4.18148,-0.330944,-10.8017,54.9681,e-
3.87192,-0.246814,-8.98527,0.0312403,4.67338,-14.8164,222.302,gamma
3.87467,-0.248756,-8.98371,3.87192,-0.246814,-8.98527,57.68,e-
-7.38702,-0.249832,3.78511,14.8216,-1.85229,12.2405,84.2426,gamma
-10.2823,-0.377961,4.12274,-14.8379,1.70435,-1.54321,268.053,gamma
-10.2793,-0.38155,4.12498,-10.2823,-0.377961,4.12274,69.1661,e-
-10.2791,-0.381362,4.12479,-10.2823,-0.377961,4.12274,60.8441,e-
-2.9026,-0.321837,-8.60871,-14.8492,1.37309,-12.0628,154.03,gamma
-2.99912,-0.469218,-8.5435,-14.8492,1.37309,-12.0628,182.469,gamma
-4.55503,-0.205433,-4.23387,-14.84,3.37554,-6.36952,55.8814,gamma
4.96065,-0.524426,-10.2636,5.08749,1.90145,-14.8035,280.464,gamma
4.96223,-0.526033,-10.2617,4.96065,-0.524426,-10.2636,50.5424,e-
4.6652,-0.328893,-9.84845,14.8487,0.404944,-7.85484,309.648,gamma
-7.85136,-0.62792,10.833,-14.8484,4.15186,13.245,60.4735,gamma
-7.86333,-0.639175,10.823,-14.8484,4.15186,13.245,175.901,gamma
-7.86362,-0.639661,10.8218,-7.86333,-0.639175,10.823,67.9368,e-
-7.6344,-0.397995,-10.2825,-14.83,5.13306,-10.6082,165.635,gamma
3.75893,-0.212867,-5.10441,14.8442,-0.206936,14.3768,82.0602,gamma
-5.16141,-0.554046,-5.77424,-3.1766,-0.530896,20.3836,81.0278,gamma
-5.65048,-0.445332,-6.66544,-3.1766,-0.530896,20.3836,117.311,gamma
-5.65048,-0.445935,-6.66596,-5.65048,-0.445332,-6.66544,64.8358,e-
-9.45227,-0.266263,-9.02978,-13.5122,7.08666,-10.5886,126.478,gamma
4.87944,-0.237448,-6.15981,4.69384,-6.41958,-10.6271,327.132,gamma
-8.6575,-0.206482,-8.98756,-14.0051,8.59376,-7.5445,78.5443,gamma
-4.23971,-0.512849,9.57718,-3.39062,-6.42481,10.7352,93.2235,gamma
-4.23957,-0.512651,9.57657,-4.23971,-0.512849,9.57718,89.6152,e-
-5.25245,-0.502595,-3.08601,12.044,-6.42484,9.81777,157.77,gamma
-10.5699,-0.638441,-6.16464,-14.8444,-2.81288,-5.92592,253.261,gamma
-10.5694,-0.639047,-6.16236,-10.5699,-0.638441,-6.16464,92.6111,e-
-9.29628,-0.659831,3.94346,-9.46889,-6.39879,9.18065,83.1344,gamma
-9.19019,-0.509863,4.34715,-9.46889,-6.39879,9.18065,134.494,gamma
-9.29621,-0.659434,3.94304,-9.29628,-0.659831,3.94346,50.7388,e-
-8.40853,-0.379811,4.52241,-9.07347,-6.41841,0.843279,197.248,gamma
-8.40987,-0.379301,4.52338,-8.40853,-0.379811,4.52241,61.3839,e-
6.3985,-0.426129,-6.40676,14.8328,4.63791,-3.7356,224.905,gamma
8.34442,-0.568011,-2.81667,5.05325,-6.41443,-6.88877,52.1646,gamma
9.39847,-0.446165,-2.97381,5.05325,-6.41443,-6.88877,148.351,gamma
8.34449,-0.567746,-2.81671,8.34442,-0.568011,-2.81667,51.2486,e-
-4.57388,-0.244124,-8.36565,1.18582,-6.42437,-12.9773,390.105,gamma
-4.57785,-0.240178,-8.36503,-4.57388,-0.244124,-8.36565,63.7944,e-
-4.57292,-0.239176,-8.36548,-4.57388,-0.244124,-8.36565,53.5481,e-
-4.57356,-0.238533,-8.36529,-4.57388,-0.244124,-8.36565,150.865,e-
-4.37348,-0.590293,-9.22944,-0.851881,-1.75775,-14.7759,374.395,gamma
-4.46794,-0.40055,-9.69599,-0.851881,-1.75775,-14.7759,133.793,gamma
-4.46811,-0.400431,-9.6967,-4.46794,-0.40055,-9.69599,51.335,e-
-4.37438,-0.591073,-9.22375,-4.37348,-0.590293,-9.22944,61.5563,e-
-4.3747,-0.59335,-9.22228,-4.37348,-0.590293,-9.22944,50.6893,e-
10.3111,-0.703472,-8.82539,14.8411,-0.609766,-10.4412,201.472,gamma
-8.05376,-0.650418,6.07307,-14.8498,-4.295,12.4454,122.442,gamma
-8.01544,-0.60735,6.10805,-14.8498,-4.295,12.4454,61.9203,gamma
-7.95761,-0.60705,6.03368,-14.8498,-4.295,12.4454,145.812,gamma
-6.58288,-0.297869,-6.07748,-9.23553,-6.4163,-6.23493,276.684,gamma
-6.58252,-0.295685,-6.07588,-6.58288,-0.297869,-6.07748,58.4334,e-
-4.06546,-0.377783,-6.04232,-2.49817,3.28144,-14.8067,219.351,gamma
-8.19857,-0.567466,8.92895,-7.57032,-6.40833,1.4765,151.232,gamma
-8.19911,-0.5677,8.92928,-8.19857,-0.567466,8.92895,91.3899,e-
-6.0643,-0.350485,9.83683,-7.91848,-6.41355,8.85476,242.122,gamma
-6.06635,-0.34894,9.83693,-6.0643,-0.350485,9.83683,59.2604,e-
-6.06699,-0.349568,9.83649,-6.0643,-0.350485,9.83683,66.9334,e-
-6.06735,-0.349421,9.83648,-6.0643,-0.350485,9.83683,71.0981,e-
4.95425,-0.215645,-5.05612,14.8442,4.74371,-4.48878,52.2123,gamma
9.39321,-0.359739,-9.38547,14.8444,4.9145,-12.6246,100.75,gamma
9.25892,-0.462671,-9.46758,14.8444,4.9145,-12.6246,331.242,gamma
9.26231,-0.465197,-9.46639,9.25892,-0.462671,-9.46758,82.3876,e-
9.26124,-0.462991,-9.46524,9.25892,-0.462671,-9.46758,54.6653,e-
-9.21185,-0.338878,-7.5763,-14.8431,0.895737,-4.48415,115.163,gamma
-8.51755,-0.476715,-8.82014,-14.8431,0.895737,-4.48415,332.389,gamma
-8.51533,-0.475647,-8.82457,-8.51755,-0.476715,-8.82014,70.0284,e-
-9.21105,-0.338864,-7.57589,-9.21185,-0.338878,-7.5763,67.3565,e-
-8.23458,-0.593161,-9.2081,-2.8183,-1.06545,-14.8089,304.172,gamma
-8.23841,-0.596589,-9.20807,-8.23458,-0.593161,-9.2081,50.8646,e-
-8.23884,-0.59608,-9.2057,-8.23458,-0.593161,-9.2081,86.5558,e-
7.68906,-0.207118,-3.96682,5.53808,-6.42473,-0.0657623,53.5329,gamma
-8.91087,-0.356038,9.23188,-10.5395,-6.39437,11.0803,299.717,gamma
-8.9085,-0.353651,9.23188,-8.91087,-0.356038,9.23188,129.936,e-
-8.29658,-0.235107,-9.2038,-14.8496,3.5277,-7.63251,383.207,gamma
-8.29145,-0.236775,-9.2027,-8.29658,-0.235107,-9.2038,53.4719,e-
-8.29382,-0.236699,-9.20381,-8.29658,-0.235107,-9.2038,61.7513,e-
-4.0392,-0.337795,9.12465,13.9966,3.14183,16.1918,348.212,gamma
-4.04029,-0.335466,9.12134,-4.0392,-0.337795,9.12465,78.0017,e-
-4.01831,-0.524393,-9.65181,-14.8214,2.61681,-7.16986,182.898,gamma
-10.1591,-0.267321,10.6389,-10.907,-6.41139,7.81898,175.503,gamma
-10.1642,-0.375544,10.6289,-10.907,-6.41139,7.81898,140.686,gamma
-10.1586,-0.265537,10.639,-10.1591,-0.267321,10.6389,61.8888,e-
9.25464,-0.415727,-7.7267,12.8367,-6.42174,0.198962,87.0537,gamma
9.21855,-0.404568,-7.64207,12.8367,-6.42174,0.198962,154.061,gamma
-10.533,-0.480776,7.90026,-14.7354,-5.34903,9.37902,249.084,gamma
3.35482,-0.619723,-9.99933,9.49833,-6.40684,-11.5945,249.147,gamma
-7.48071,-0.486841,3.56859,-8.60686,-6.39797,-0.582377,129.063,gamma
-7.61272,-0.525268,3.41376,-8.60686,-6.39797,-0.582377,109.131,gamma
-9.21333,-0.219518,-8.93287,-14.8236,6.85331,-12.2037,74.2365,gamma
-3.55818,-0.441196,-10.0946,-1.38118,-6.39182,-11.2171,357.884,gamma
-3.56157,-0.443935,-10.1001,-3.55818,-0.441196,-10.0946,56.3361,e-
-3.56137,-0.442451,-10.1016,-3.55818,-0.441196,-10.0946,51.9853,e-
-8.09334,-0.216966,-10.1944,-10.1148,3.82385,-14.813,55.9513,gamma
3.02076,-0.567363,-10.9463,2.62134,1.12682,-14.7748,92.8794,gamma
3.13848,-0.558254,-10.8654,2.62134,1.12682,-14.7748,287.044,gamma
3.14323,-0.559667,-10.864,3.13848,-0.558254,-10.8654,62.6501,e-
-11.0657,-0.642347,9.69396,-13.9963,-1.26082,16.1928,253.607,gamma
-11.0644,-0.640898,9.69302,-11.0657,-0.642347,9.69396,83.4331,e-
-11.0649,-0.640429,9.69265,-11.0657,-0.642347,9.69396,68.9086,e-
-3.24482,-0.525489,-10.4728,8.51428,-6.42032,-4.7387,409.181,gamma
-3.24641,-0.519882,-10.4782,-3.24482,-0.525489,-10.4728,60.0167,e-
-3.84763,-0.356161,-6.30378,-3.31352,-6.41864,-2.85356,97.1494,gamma
-3.84728,-0.35555,-6.30399,-3.84763,-0.356161,-6.30378,50.7021,e-
4.14539,-0.669899,-4.02665,-6.43034,-6.41915,-4.00469,329.32,gamma
10.4988,-0.549812,-5.8655,5.53061,-6.42384,3.06157,144.985,gamma
10.6192,-0.234353,-10.3126,14.8412,-1.94435,-10.8549,155.121,gamma
10.6117,-0.268349,-10.4522,14.8412,-1.94435,-10.8549,182.001,gamma
10.6126,-0.26946,-10.4529,10.6117,-0.268349,-10.4522,69.4696,e-
10.6192,-0.23356,-10.3107,10.6192,-0.234353,-10.3126,50.0058,e-
7.63827,-0.493961,-6.01144,14.8488,-1.77601,-5.59544,82.2515,gamma
8.93551,-0.417302,-9.42161,14.8482,-3.40382,-10.7373,328.496,gamma
4.41739,-0.686038,-10.7175,2.0205,3.72921,-14.8166,263.361,gamma
4.42009,-0.686104,-10.7185,4.41739,-0.686038,-10.7175,56.4618,e-
-6.073,-0.227978,-3.96216,-14.5163,8.64669,-6.86049,123.603,gamma
3.25919,-0.631935,-9.42835,8.87019,5.03965,-14.8149,122.631,gamma
3.25891,-0.632927,-9.42745,3.25919,-0.631935,-9.42835,69.2775,e-
-3.98202,-0.336601,4.89364,-5.07845,-6.41689,3.21001,251.681,gamma
-3.98535,-0.336178,4.89309,-3.98202,-0.336601,4.89364,69.0081,e-
-4.30456,-0.615319,-9.02989,-7.94903,2.03424,-14.7966,108.076,gamma
-8.18598,-0.421788,-4.41279,-14.0083,7.84522,-5.24563,165.302,gamma
4.05953,-0.568941,-8.24367,2.84547,-5.49405,-14.4194,263.026,gamma
4.05686,-0.56809,-8.24046,4.05953,-0.568941,-8.24367,59.7013,e-
4.05684,-0.567656,-8.24054,4.05953,-0.568941,-8.24367,54.8109,e-
-3.02969,-0.394947,9.91538,-14.8436,-4.52693,5.2646,467.853,gamma
-3.07632,-0.432411,10.0059,-14.8436,-4.52693,5.2646,252.371,gamma
-3.07762,-0.431204,10.0067,-3.07632,-0.432411,10.0059,59.0732,e-
-3.03049,-0.388809,9.91568,-3.02969,-0.394947,9.91538,65.4637,e-
-3.02877,-0.391012,9.91839,-3.02969,-0.394947,9.91538,84.7567,e-
-10.9235,-0.526665,3.16979,-14.8301,0.0679968,0.867107,246.514,gamma
-10.9216,-0.526762,3.17141,-10.9235,-0.526665,3.16979,50.5005,e-
-6.87732,-0.648812,-7.79756,-7.16854,-6.41905,-10.5929,54.9618,gamma
-3.50679,-0.624965,-9.36361,-5.47255,1.37001,-14.8125,135.673,gamma
8.95938,-0.217242,-5.25809,13.9953,4.26755,16.2404,61.6424,gamma
-3.17443,-0.467519,-8.61605,-5.18615,-6.4245,-11.7815,263.577,gamma
-3.17527,-0.464682,-8.61675,-3.17443,-0.467519,-8.61605,67.7676,e-
-3.17643,-0.464261,-8.61756,-3.17443,-0.467519,-8.61605,53.3746,e-
10.2952,-0.300257,-5.46724,11.5638,2.19812,-14.812,51.0846,gamma
10.4305,-0.456247,-5.38205,11.5638,2.19812,-14.812,54.7289,gamma
10.3677,-0.630676,-5.31037,11.5638,2.19812,-14.812,136.085,gamma
4.30963,-0.580654,-10.5053,0.404269,5.16908,-4.17039,284.795,gamma
4.30966,-0.581715,-10.5089,4.30963,-0.580654,-10.5053,94.8868,e-
-6.66513,-0.405539,-8.67345,4.18765,-6.42228,-10.7775,211.483,gamma
-6.66446,-0.406522,-8.67206,-6.66513,-0.405539,-8.67345,65.5306,e-
-6.66485,-0.406986,-8.67235,-6.66513,-0.405539,-8.67345,50.0187,e-
-6.62865,-0.374024,-5.21057,-14.8398,1.41806,-7.97068,231.087,gamma
-6.62747,-0.375716,-5.20877,-6.62865,-0.374024,-5.21057,56.752,e-
4.92765,-0.690127,-4.22023,2.68316,-6.41307,-4.03718,207.798,gamma
4.92837,-0.690206,-4.22052,4.92765,-0.690127,-4.22023,67.7078,e-
4.929,-0.690366,-4.22064,4.92765,-0.690127,-4.22023,66.3703,e-
5.95913,-0.545327,-4.48375,4.62661,-2.07623,20.3937,257.171,gamma
5.9586,-0.545894,-4.48251,5.95913,-0.545327,-4.48375,78.7302,e-
5.95954,-0.545371,-4.48317,5.95913,-0.545327,-4.48375,57.4974,e-
-10.07,-0.210625,4.00474,-14.8477,4.10445,12.0593,68.7741,gamma
-5.47227,-0.697285,-6.63972,-12.9209,-6.42351,-12.6364,81.9667,gamma
-8.15458,-0.206506,-5.49796,0.216859,1.1359,-14.7845,52.8996,gamma
10.4405,-0.688464,-5.8461,13.8443,-6.4164,-9.53593,170.483,gamma
-7.96281,-0.41234,-4.49236,-14.8428,-4.71449,-1.33726,164.485,gamma
-7.82914,-0.561502,-4.63447,-14.8428,-4.71449,-1.33726,225.955,gamma
-7.82976,-0.558771,-4.63571,-7.82914,-0.561502,-4.63447,77.6102,e-
-4.79794,-0.22558,4.06657,0.324154,-6.42005,6.826,55.7402,gamma
